file,segment_id,start,end,gold_text,gold_clean_text
LZIB_STEFANIK_Tower_118_3MHz_20210425_130418.xml,0,0.1,6.71,[#unnamed]QNH[/#unnamed] [#value]one zero [hes] one eight[/#value] [hes] [#unnamed]after[/#unnamed] [#command]keep the proceeding to[/#command] [#value]victor[/#value],QNH one zero [hes] one eight [hes] after keep the proceeding to victor
LSGS_SION_Ground_Control_121_7MHz_20210502_073058.xml,0,0.37,4.84,[#callsign]Foxtrot Lima Delta[/#callsign] [#unnamed]wind[/#unnamed]    [#value]two five zero degrees[/#value]   [#value]one two knots[/#value]   [#value]runway two five[/#value] [#command]cleared touch and go[/#command],Foxtrot Lima Delta wind    two five zero degrees   one two knots   runway two five cleared touch and go
LSGS_SION_Ground_Control_121_7MHz_20210502_062018.xml,0,0.15,1.9,[#callsign]Hotel Echo X-ray [/#callsign] [#value]number one[/#value] [#command]report[/#command] [#value]final[/#value],Hotel Echo X-ray  number one report final
LSGS_SION_Ground_Control_121_7MHz_20210502_062018.xml,1,2.28,4.44,[#value]number one[/#value] [#command]report[/#command] [#value]final[/#value]  [#callsign]Hotel Echo X-ray[/#callsign],number one report final  Hotel Echo X-ray
LSZB_BERN_Tower_121_0MHz_20210421_115837.xml,0,0,2.29,[#callsign]Hotel Charlie Quebec[/#callsign] [#command]breaking off[/#command] [#value]to the left[/#value],Hotel Charlie Quebec breaking off to the left
LSZB_BERN_Tower_121_0MHz_20210421_115837.xml,1,2.43,4,[#callsign]Hotel Charlie Quebec[/#callsign] [#unnamed]roger[/#unnamed],Hotel Charlie Quebec roger
LZIB_STEFANIK_Tower_118_3MHz_20210504_205033.xml,0,0,3.08,[#callsign]Eurotrans One Three Juliett[/#callsign] [#command]request push and start[/#command],Eurotrans One Three Juliett request push and start
LZIB_STEFANIK_Tower_118_3MHz_20210504_205033.xml,1,3.21,12.29,[#unnamed]good evening[/#unnamed] [#callsign]Eurotrans One Three Juliett[/#callsign] [#command]startup and push back approved[/#command] [#value]position to Foxtrot[/#value] [#unnamed]squawk[/#unnamed] [#value]four four two five[/#value],good evening Eurotrans One Three Juliett startup and push back approved position to Foxtrot squawk four four two five
LZIB_STEFANIK_Tower_118_3MHz_20210504_205033.xml,2,12.46,19.12,[hes] [#unnamed]squawk[/#unnamed] [#value]four four two five[/#value] and [#command]start and push pre- approved position foxtrot(fox-) two[/#command] foxtrot,[hes] squawk four four two five and start and push pre- approved position foxtrot(fox-) two foxtrot
LSGS_SION_Ground_Control_121_7MHz_20210503_083741.xml,0,0.12,7.62,[#callsign]Foxtrot Lima Delta[/#callsign] [#unnamed]Sion bonjour QNH[/#unnamed] [#value]one zero two three[/#value] [#unnamed]wind[/#unnamed] [#value]calm runway two five[/#value] [#command]cleared for takeoff report[/#command] [#value]november whiskey[/#value],Foxtrot Lima Delta Sion bonjour QNH one zero two three wind calm runway two five cleared for takeoff report november whiskey
LSZH_ZURICH_Tower_118_1MHz_20210412_191440.xml,0,0,3.5,[#callsign]Jump Run Eight Zero Two[/#callsign] [#command]climb to[/#command] [#value]flight level one five zero[/#value],Jump Run Eight Zero Two climb to flight level one five zero
LKTB_BRNO_Tower_119_605MHz_20201028_140518.xml,0,0,5.48,[#callsign]Oskar Kilo Whiskey November Lima[/#callsign] information exprite vacating via bravo and [#command]taxi to[/#command] [#value]foxtrot bravo[/#value] affirm,Oskar Kilo Whiskey November Lima information exprite vacating via bravo and taxi to foxtrot bravo affirm
LSZB_BERN_Tower_121_0MHz_20210413_124002.xml,0,0.16,6.57,[#command]takeoff[/#command] [#callsign]Golf Oscar[/#callsign] [#command]upwind[/#command] [#value]two thousand one hundred feet[/#value] [#command]request[/#command]   [#value]left hand circuit[/#value]   [#value]runway zero six[/#value] for another and last [#command]touch and go[/#command],takeoff Golf Oscar upwind two thousand one hundred feet request   left hand circuit   runway zero six for another and last touch and go
LSZB_BERN_Tower_121_0MHz_20210413_124002.xml,1,7.08,10.48,[#callsign]Hotel Golf Oscar[/#callsign] [#command]make[/#command] [#value]left hand circuit[/#value] [#command]is approved[/#command] [#value]runway one four[/#value],Hotel Golf Oscar make left hand circuit is approved runway one four
LSZB_BERN_Tower_121_0MHz_20210418_114748.xml,0,3.52,6.64,[#callsign]Hotel Golf Papa[/#callsign] [#command]frequency change approved[/#command]      [#unnamed][NE German] bis später ciao [/NE][/#unnamed],Hotel Golf Papa frequency change approved      [NE German] bis später ciao [/NE]
LSGS_SION_Ground_Control_121_7MHz_20210503_155852.xml,0,0,2.06,we have the [#unnamed]traffic in sight[/#unnamed] [#callsign]Nav Checker Five One One[/#callsign],we have the traffic in sight Nav Checker Five One One
LSGS_SION_Ground_Control_121_7MHz_20210503_155852.xml,1,2.57,2.9,[#unnamed]roger[/#unnamed],roger
LSGS_SION_Ground_Control_121_7MHz_20210502_065812.xml,0,0.05,5.23,[#callsign]Foxtrot Lima Delta[/#callsign]  [#command]hold position[/#command] and    [#command]make your run up[/#command] [#value]at your present position[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one five[/#value],Foxtrot Lima Delta  hold position and    make your run up at your present position QNH one zero one five
YSSY_SYDNEY_Tower_120_5MHz_20210503_005135.xml,0,0,4.84,[hes] [#command]continue approach[/#command] [#value]three four eleven[/#value] [#command]vacate via[/#command] [#value]alpha two[/#value] [#callsign]Singapore Two Thirty One[/#callsign],[hes] continue approach three four eleven vacate via alpha two Singapore Two Thirty One
LSGS_SION_Ground_Control_121_7MHz_20210503_153902.xml,0,0.61,5.51,[#callsign]Foxtrot Delta Uniform[/#callsign] [#command]line up and wait[/#command] [#value]via intersection alpha[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one seven[/#value],Foxtrot Delta Uniform line up and wait via intersection alpha QNH one zero one seven
LSGS_SION_Ground_Control_121_7MHz_20210503_164649.xml,0,0.28,4.59,[#callsign]Hotel Echo X-ray [/#callsign] [#command]report[/#command] [#value] echo one[/#value] [#value]runway two five[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one seven[/#value],Hotel Echo X-ray  report  echo one runway two five QNH one zero one seven
LSGS_SION_Ground_Control_121_7MHz_20210503_164649.xml,1,5.24,11.21,[#unnamed]QNH[/#unnamed]    [#value]one zero one seven[/#value]   [#value]runway two five[/#value] [#unnamed]wilco[/#unnamed] [#callsign]Hotel Echo X-ray[/#callsign],QNH    one zero one seven   runway two five wilco Hotel Echo X-ray
LKTB_BRNO_Approach-Radar_127_350MHz_20201027_140348.xml,0,0,8.62,[#callsign]Kilo Lima Papa Victor[/#callsign] [#command]standby for[/#command] [#value]runway zero nine[/#value] [#unnamed]for now[/#unnamed] [#command]follow[/#command] [#value]Tumka Four Charlie arrival[/#value] [#unnamed]due to departure from Brno[/#unnamed],Kilo Lima Papa Victor standby for runway zero nine for now follow Tumka Four Charlie arrival due to departure from Brno
LSZB_BERN_Tower_121_0MHz_20210413_144903.xml,0,0.14,8.52,[#unnamed]Bern Tower hello again[/#unnamed] [#callsign]Hotel Bravo Kilo Golf November[/#callsign] [noise] [#value]zulu five thousand feet[/#value] [#command]descending[/#command] [#unnamed]information charlie[/#unnamed] for [#command]landing by[/#command] [#value]route zulu[/#value],Bern Tower hello again Hotel Bravo Kilo Golf November [noise] zulu five thousand feet descending information charlie for landing by route zulu
LSZB_BERN_Tower_121_0MHz_20210413_144903.xml,1,8.75,15.37,[#callsign]Hotel Bravo Kilo Golf November[/#callsign] [#unnamed]Bern Tower QNH[/#unnamed] [#value]one zero two six[/#value] and [#unnamed]arrival route[/#unnamed] [#value]zulu[/#value] to [#command]join[/#command] [#value]final runway three two[/#value],Hotel Bravo Kilo Golf November Bern Tower QNH one zero two six and arrival route zulu to join final runway three two
LSGS_SION_Ground_Control_121_7MHz_20210421_143604.xml,0,0.06,1.49,[#callsign]Hotel Hotel X-ray[/#callsign] [#command]go around[/#command],Hotel Hotel X-ray go around
LSGS_SION_Ground_Control_121_7MHz_20210421_143604.xml,1,2.64,3.1,[#callsign]Hotel X-ray[/#callsign],Hotel X-ray
LSZB_BERN_Approach_127_3MHz_20210424_150535.xml,0,0.07,4.97,[#callsign]Hotel Golf Echo[/#callsign] do you [#command]want to stay at[/#command] [#value]level one hundred[/#value] or are you [#command]able to descend[/#command],Hotel Golf Echo do you want to stay at level one hundred or are you able to descend
LSGS_SION_Ground_Control_121_7MHz_20210504_062720.xml,0,0.31,4.29,[#callsign]Tango Three Six Five[/#callsign] [#unnamed]Sion Tower good morning air taxi[/#unnamed] [#value]holding point[/#value],Tango Three Six Five Sion Tower good morning air taxi holding point
LSGS_SION_Ground_Control_121_7MHz_20210504_062720.xml,1,6.07,8.56,[#unnamed]golf[/#unnamed] [#value]runway zero seven[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one eight[/#value],golf runway zero seven QNH one zero one eight
LSGS_SION_Ground_Control_121_7MHz_20210504_062720.xml,2,9.68,14.91,[#unnamed]instruction golf[/#unnamed] [#value]runway zero seven[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one eight[/#value] [#callsign]Tango Three Six Five[/#callsign],instruction golf runway zero seven QNH one zero one eight Tango Three Six Five
LSZH_ZURICH_Tower_118_1MHz_20210413_105440.xml,0,0,2.04,[#callsign]Swiss Two Zero Four Kilo[/#callsign] [#command]departure[/#command] [#unnamed]bye[/#unnamed],Swiss Two Zero Four Kilo departure bye
LSZH_ZURICH_Tower_118_1MHz_20210413_105440.xml,1,2.11,4.09,[#command]departure[/#command] [#unnamed]good bye[/#unnamed] [#callsign]Swiss Two Zero Four Kilo[/#callsign],departure good bye Swiss Two Zero Four Kilo
LSZB_BERN_Tower_121_0MHz_20210413_114456.xml,0,0,8.1,[#unnamed]Berne Tower hello again[/#unnamed] [#callsign]helicopter Hotel Bravo Zulu Whiskey Juliett[/#callsign] [#unnamed]Uttigen[/#unnamed] [#callsign]two thousand three hundred[/#callsign] [noise],Berne Tower hello again helicopter Hotel Bravo Zulu Whiskey Juliett Uttigen two thousand three hundred [noise]
LSZB_BERN_Tower_121_0MHz_20210413_114456.xml,1,8.1,13.84,[#callsign]Hotel Bravo Zulu Whiskey Juliett[/#callsign] [#unnamed]Berne tower hello again[/#unnamed] [#command]enter control zone via[/#command] [#value]route zulu[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero two seven[/#value],Hotel Bravo Zulu Whiskey Juliett Berne tower hello again enter control zone via route zulu QNH one zero two seven
LKPR_RUZYNE_Radar_120_520MHz_20201025_120512.xml,0,0,10.82,[#callsign]Oscar Kilo Kilo Echo Alfa[/#callsign] [#unnamed]Praha Radar[/#unnamed] [#command]identified climb[/#command] [#value]flight level one hundred[/#value] [#unnamed]IFR flight[/#unnamed] [#value]starts[/#value] [hes] [#value]now time zero five[/#value] [#command]cleared to destination via[/#command] [#value]flight plan route[/#value],Oscar Kilo Kilo Echo Alfa Praha Radar identified climb flight level one hundred IFR flight starts [hes] now time zero five cleared to destination via flight plan route
LSZH_ZURICH_ApronN_121_85MHz_20210414_064241.xml,0,0.24,4.38,[#callsign]Oscar Charlie Kilo[/#callsign] [#command]contact[/#command] [#unnamed]tower[/#unnamed] [#value]one one eight decimal one[/#value] [#unnamed]good bye[/#unnamed],Oscar Charlie Kilo contact tower one one eight decimal one good bye
LSGS_SION_Ground_Control_121_7MHz_20210423_101040.xml,0,0.1,2.15,[#callsign]Hotel Golf Alpha[/#callsign] [#command]report upon route[/#command],Hotel Golf Alpha report upon route
LSGS_SION_Ground_Control_121_7MHz_20210502_061429.xml,0,0.03,2.31,[#callsign]Hotel Echo X-ray[/#callsign] [#unnamed]downwind[/#unnamed] [#value]two five[/#value] [#unnamed]for[/#unnamed] [#command]touch and go[/#command],Hotel Echo X-ray downwind two five for touch and go
LSZH_ZURICH_ApronS_121_75MHz_20210414_163659.xml,0,0,4.55,[#callsign]Europa Nine Four Kilo Mike[/#callsign] [#command]contact[/#command] [#unnamed]ground[/#unnamed] [#value]one two one decimal nine zero five[/#value] [#unnamed]good bye[/#unnamed],Europa Nine Four Kilo Mike contact ground one two one decimal nine zero five good bye
LSGS_SION_Ground_Control_121_7MHz_20210503_143715.xml,0,0.09,8.03,[#callsign]Lima Mike Juliett Two Four Nine Lima[/#callsign] [#command]climb[/#command] [#value]flight level one four zero[/#value] [#command]maintain contact[/#command] [#value]Geneva arrival one three six two five five[/#value],Lima Mike Juliett Two Four Nine Lima climb flight level one four zero maintain contact Geneva arrival one three six two five five
LSGS_SION_Ground_Control_121_7MHz_20210503_143715.xml,1,15.27,16.39,[#unnamed] [NE-French]merci au plaisir aurevoir[/NE][/#unnamed],[NE-French]merci au plaisir aurevoir[/NE]
LSZH_ZURICH_Tower_118_1MHz_20210414_085932.xml,0,0.12,4.74,[#callsign]Air Nostrum Eight Zero Quebec Yankee [/#callsign] [#command]contact[/#command] [#unnamed]apron[/#unnamed] [#value]one two one decimal eight five five[/#value],Air Nostrum Eight Zero Quebec Yankee  contact apron one two one decimal eight five five
LSZB_BERN_Tower_121_0MHz_20210413_103222.xml,0,0.08,4.8,[#callsign]Hotel Golf November[/#callsign] [#unnamed]wind[/#unnamed]    [#value]zero six zero degrees[/#value]  [#value]nine knots[/#value]   [#value]runway one four[/#value] [#command]cleared to land[/#command],Hotel Golf November wind    zero six zero degrees  nine knots   runway one four cleared to land
LKPR_RUZYNE_Radar_120_520MHz_20201029_205125.xml,0,0,4.68,and [#callsign]KLM Seven Three Whiskey[/#callsign] [#command]reduce speed[/#command]    [#value]one six zero knots[/#value]  [#value]till four[/#value] [#unnamed]DME[/#unnamed],and KLM Seven Three Whiskey reduce speed    one six zero knots  till four DME
LKPR_RUZYNE_Radar_120_520MHz_20201029_205125.xml,1,4.68,7.38,[#value]sixty to four[/#value] [#unnamed]DME[/#unnamed] [#callsign]KLM Seven Three Whiskey[/#callsign],sixty to four DME KLM Seven Three Whiskey
LSZB_BERN_Approach_127_3MHz_20210414_090744.xml,0,0.07,4.23,[#unnamed]Swiss Radar[/#unnamed] [#callsign]One Three Five Six Eight Zero[/#callsign] [#command]next[/#command] [#value]seven five zero eight[/#value] [#unnamed]bye bye[/#unnamed],Swiss Radar One Three Five Six Eight Zero next seven five zero eight bye bye
LSGS_SION_Ground_Control_121_7MHz_20210501_073256.xml,0,0.27,3.84,[#callsign]Hotel Echo X-ray[/#callsign] [#unnamed]wind[/#unnamed] [#value]calm runway two five[/#value] [#command]cleared touch and go[/#command],Hotel Echo X-ray wind calm runway two five cleared touch and go
LSGS_SION_Ground_Control_121_7MHz_20210501_073256.xml,1,4.3,6.49,[#value]runway two five[/#value] [#command]cleared touch and go[/#command],runway two five cleared touch and go
LSGS_SION_Ground_Control_121_7MHz_20210501_073256.xml,2,6.74,8.09,[#callsign]Hotel Echo X-ray[/#callsign],Hotel Echo X-ray
LSGS_SION_Ground_Control_121_7MHz_20210503_151916.xml,0,0.18,2.31,[#callsign]Hotel Golf Kilo[/#callsign] you may [#command]leave frequency[/#command] [#unnamed]bye bye[/#unnamed],Hotel Golf Kilo you may leave frequency bye bye
YSSY_SYDNEY_Tower_120_5MHz_20210501_014446.xml,0,0.41,4.28,[#unnamed]tower good afternoon[/#unnamed] [#callsign]Emirates Nine Two Four Two[/#callsign] [#command]cleared ILS[/#command] [#value]three four left[/#value]   [#value]seven miles final[/#value],tower good afternoon Emirates Nine Two Four Two cleared ILS three four left   seven miles final
YSSY_SYDNEY_Tower_120_5MHz_20210501_014446.xml,1,4.44,7.99,[#callsign]Emirates Nine Two Fourty Two heavy[/#callsign] [#unnamed]Sydney tower good afternoon[/#unnamed] [#command]continue approach[/#command],Emirates Nine Two Fourty Two heavy Sydney tower good afternoon continue approach
LSZB_BERN_Approach_127_3MHz_20210414_160746.xml,0,0.11,4.72,we will [#command]taxi to[/#command] [#value]sector blue[/#value] [#unnamed]when ready[/#unnamed] [#callsign]Hotel Charlie November[/#callsign],we will taxi to sector blue when ready Hotel Charlie November
LSGS_SION_Ground_Control_121_7MHz_20210502_134810.xml,0,0.28,1.8,[#callsign]Delta Whiskey[/#callsign],Delta Whiskey
LSGS_SION_Ground_Control_121_7MHz_20210502_134810.xml,1,2.06,5.7,[#unnamed]wind[/#unnamed]    [#value]two five zero degrees[/#value]   [#value]two two knots[/#value]   [#value]runway two five[/#value] [#command]cleared to land[/#command],wind    two five zero degrees   two two knots   runway two five cleared to land
LSGS_SION_Ground_Control_121_7MHz_20210502_134810.xml,2,6.19,7.79,[#command]cleared to land[/#command] [#callsign]Hotel Delta Whiskey[/#callsign],cleared to land Hotel Delta Whiskey
LSGS_SION_Ground_Control_121_7MHz_20210503_142105.xml,0,0.21,7.25,[#callsign]Hotel Bravo Kilo Papa [/#callsign]   [#callsign]Echo[/#callsign]        [#value]two one zero degrees[/#value]  [#value]four knots[/#value]   [#value]runway two five[/#value] [#command]cleared takeoff report[/#command]   [#value]november  whiskey[/#value],Hotel Bravo Kilo Papa    Echo        two one zero degrees  four knots   runway two five cleared takeoff report   november  whiskey
LSZH_ZURICH_ApronS_121_75MHz_20210414_080706.xml,0,0,7.34,[#callsign]Turkish Six Foxtrot Lima[/#callsign] [#unnamed]is in hello[/#unnamed] [#command]taxi[/#command] [#value]second right[/#value]     [#value]via inner foxtrot and mike[/#value]     [#value]to stand bravo three two[/#value],Turkish Six Foxtrot Lima is in hello taxi second right     via inner foxtrot and mike     to stand bravo three two
LSZH_ZURICH_Tower_118_1MHz_20210412_161248.xml,0,2.57,6.05,[#callsign]Swiss Two Zero Six Seven[/#callsign] [#command]contact[/#command] [#unnamed]apron[/#unnamed] [#value]one two one decimal eight five five[/#value],Swiss Two Zero Six Seven contact apron one two one decimal eight five five
